,image,station,label
25412,25413.jpg,hsn_20210120_4k,dry
25435,25436.jpg,hsn_20201227,Undellidae
25436,25437.jpg,dn_20210122,Cyanobacteria
25438,25439.jpg,dn_20210122,Cyanobacteria
25439,25440.jpg,dn_20210122,detritus
25445,25446.jpg,dn_20210111,Cyanobacteria
25462,25463.jpg,dn_20210111,Protoperidinium
25464,25465.jpg,dn_20210122,detritus
25467,25468.jpg,dn_20210111,detritus
25485,25486.jpg,hsn_20210120_4k,detritus
25489,25490.jpg,dn_20210111,detritus
25491,25492.jpg,dn_20210122,Cyanobacteria
25501,25502.jpg,dn_20210114,part<Crustacea
25535,25536.jpg,hsn_20210120_4k,Diatoma
25542,25543.jpg,dn_20210122,Cyanobacteria
25548,25549.jpg,dn_20210111,part<Crustacea
25562,25563.jpg,dn_20210122,Cyanobacteria
25587,25588.jpg,hsn_20201227,nauplii
25592,25593.jpg,hsn_20210120_4k,dry
25598,25599.jpg,dn_20210122,detritus
25604,25605.jpg,hsn_20210120_4k,detritus
25623,25624.jpg,dn_20210111,Cyanobacteria
25629,25630.jpg,hsn_20210120_4k,transparent
25630,25631.jpg,dn_20210122,detritus
25638,25639.jpg,dn_20210122,Gonyaulacales
25639,25640.jpg,dn_20210122,round cells
25644,25645.jpg,dn_20210114,detritus
25650,25651.jpg,hsn_20201227,nauplii
25654,25655.jpg,dn_20210122,Diatoma
25664,25665.jpg,dn_20210122,round cells
25684,25685.jpg,dn_20210122,Cyanobacteria
25701,25702.jpg,dn_20210111,detritus
25706,25707.jpg,dn_20210111,Cyanobacteria
25727,25728.jpg,dn_20210111,round cells
25733,25734.jpg,dn_20210111,Dinophyceae X
25742,25743.jpg,dn_20210111,detritus
25747,25748.jpg,dn_20210122,detritus
25759,25760.jpg,dn_20210122,Cyanobacteria
25781,25782.jpg,dn_20210122,Cyanobacteria
25787,25788.jpg,dn_20210122,Diatoma
25799,25800.jpg,dn_20210111,detritus
25817,25818.jpg,dn_20210111,detritus
25819,25820.jpg,dn_20210122,Cyanobacteria
25825,25826.jpg,hsn_20201227,nauplii
25859,25860.jpg,dn_20210111,Eucampia
25869,25870.jpg,dn_20210111,lightrods
25870,25871.jpg,hsn_20210120_4k,detritus
25888,25889.jpg,dn_20210111,Salpingella
25891,25892.jpg,dn_20210111,multiple<other
25904,25905.jpg,dn_20210122,detritus
25920,25921.jpg,hsn_20201227,lightrods
25935,25936.jpg,hsn_20210120_4k,detritus
25941,25942.jpg,dn_20210122,Cyanobacteria
25957,25958.jpg,dn_20210111,detritus
25961,25962.jpg,dn_20210111,detritus
25964,25965.jpg,dn_20210111,detritus
25966,25967.jpg,dn_20210114,lightrods
25997,25998.jpg,dn_20210111,detritus
26011,26012.jpg,dn_20210122,round cells
26014,26015.jpg,dn_20210111,dry
26016,26017.jpg,hsn_20210120_4k,Steenstrupiella
26017,26018.jpg,hsn_20201227,nauplii
26037,26038.jpg,dn_20210114,lightrods
26038,26039.jpg,dn_20210122,Diatoma
26040,26041.jpg,dn_20210111,Bacillariophyta
26041,26042.jpg,hsn_20210120_4k,dry
26043,26044.jpg,dn_20210111,detritus
26113,26114.jpg,hsn_20201227,detritus
26115,26116.jpg,dn_20210111,transparent
26124,26125.jpg,dn_20210111,round cells
26130,26131.jpg,dn_20210114,round cells
26138,26139.jpg,dn_20210122,detritus
26149,26150.jpg,hsn_20210120_4k,detritus
26153,26154.jpg,dn_20210111,Cyanobacteria
26156,26157.jpg,dn_20210111,transparent
26163,26164.jpg,dn_20210111,detritus
26174,26175.jpg,dn_20210111,round cells
26186,26187.jpg,dn_20210122,Cyanobacteria
26194,26195.jpg,dn_20210122,Cyanobacteria
26200,26201.jpg,dn_20210111,Eutintinnus
26210,26211.jpg,dn_20210122,part<Crustacea
26213,26214.jpg,hsn_20210120_4k,dry
26214,26215.jpg,dn_20210114,round cells
26222,26223.jpg,dn_20210122,Cyanobacteria
26227,26228.jpg,dn_20210111,detritus
26228,26229.jpg,dn_20210111,lightrods
26236,26237.jpg,dn_20210114,detritus
26240,26241.jpg,dn_20210122,round cells
26297,26298.jpg,dn_20210111,detritus
26303,26304.jpg,dn_20210122,Cyanobacteria
26314,26315.jpg,dn_20210122,detritus
26316,26317.jpg,dn_20210111,nauplii
26329,26330.jpg,dn_20210114,detritus
26349,26350.jpg,dn_20210111,Cyanobacteria
26351,26352.jpg,hsn_20201227,lightrods
26354,26355.jpg,hsn_20201227,Hemiaulus
26358,26359.jpg,dn_20210122,Cyanobacteria
26362,26363.jpg,dn_20210111,Ditylum
26365,26366.jpg,dn_20210111,part<Crustacea
26370,26371.jpg,hsn_20210120_4k,Hemiaulus
26381,26382.jpg,dn_20210114,detritus
26399,26400.jpg,hsn_20201227,rods
26415,26416.jpg,dn_20210111,Pyrocystaceae
26416,26417.jpg,dn_20210122,Rhizosolenia
26422,26423.jpg,dn_20210111,Amphibelone
26443,26444.jpg,dn_20210122,Cyanobacteria
26462,26463.jpg,dn_20210111,Cyanobacteria
26465,26466.jpg,dn_20210122,Cyanobacteria
26466,26467.jpg,dn_20210111,multiple<other
26495,26496.jpg,hsn_20210120_4k,Hemiaulus
26499,26500.jpg,dn_20210114,Dinophyceae
26512,26513.jpg,dn_20210122,detritus
26514,26515.jpg,hsn_20210120_4k,Cyanobacteria
26520,26521.jpg,dn_20210122,Cyanobacteria
26568,26569.jpg,dn_20210111,transparent
26579,26580.jpg,dn_20210122,detritus
26586,26587.jpg,dn_20210114,detritus
26589,26590.jpg,hsn_20210120_4k,transparent
26598,26599.jpg,hsn_20210120_4k,Diatoma
26599,26600.jpg,dn_20210111,Cyanobacteria
26600,26601.jpg,dn_20210114,Neoceratium pentagonum
26605,26606.jpg,dn_20210111,round cells
26608,26609.jpg,dn_20210122,Cyanobacteria
26611,26612.jpg,hsn_20210120_4k,detritus
26616,26617.jpg,dn_20210122,detritus
26633,26634.jpg,dn_20210111,detritus
26650,26651.jpg,dn_20210111,detritus
26655,26656.jpg,dn_20210111,round cells
26662,26663.jpg,dn_20210122,detritus
26698,26699.jpg,dn_20210122,detritus
26715,26716.jpg,dn_20210111,detritus
26733,26734.jpg,hsn_20201227,detritus
26735,26736.jpg,hsn_20201227,multiple<other
26736,26737.jpg,dn_20210114,round cells
26746,26747.jpg,dn_20210114,round cells
26761,26762.jpg,dn_20210114,elongated cells
26763,26764.jpg,dn_20210111,detritus
26767,26768.jpg,hsn_20210120_4k,artefact
26772,26773.jpg,dn_20210114,lightrods
26784,26785.jpg,dn_20210114,detritus
26785,26786.jpg,hsn_20210120_4k,detritus
26810,26811.jpg,hsn_20201227,detritus
26812,26813.jpg,dn_20210111,multiple<other
26817,26818.jpg,dn_20210122,detritus
26839,26840.jpg,hsn_20201227,lightrods
26848,26849.jpg,hsn_20201227,detritus
26852,26853.jpg,dn_20210111,round cells
26855,26856.jpg,dn_20210122,Cyanobacteria
26870,26871.jpg,dn_20210114,detritus
26871,26872.jpg,hsn_20201227,detritus
26875,26876.jpg,hsn_20210120_4k,dry
26880,26881.jpg,hsn_20210120_4k,detritus
26881,26882.jpg,dn_20210122,Dinophyceae X
26883,26884.jpg,hsn_20210120_4k,detritus
26905,26906.jpg,dn_20210122,Cyanobacteria
26909,26910.jpg,dn_20210122,Cyanobacteria
26916,26917.jpg,dn_20210111,detritus
26970,26971.jpg,hsn_20201227,Copepoda
26975,26976.jpg,dn_20210114,detritus
27001,27002.jpg,hsn_20201227,Neoceratium fusus
27004,27005.jpg,dn_20210111,detritus
27007,27008.jpg,dn_20210111,detritus
27021,27022.jpg,hsn_20210120_4k,Diatoma
27029,27030.jpg,dn_20210114,detritus
27039,27040.jpg,dn_20210114,detritus
27055,27056.jpg,dn_20210111,Cyanobacteria
27079,27080.jpg,dn_20210122,detritus
27093,27094.jpg,hsn_20201227,detritus
27114,27115.jpg,dn_20210111,detritus
27132,27133.jpg,hsn_20210120_4k,Cyanobacteria
27133,27134.jpg,hsn_20210120_4k,round cells
27140,27141.jpg,dn_20210111,detritus
27142,27143.jpg,hsn_20210120_4k,Diatoma
27168,27169.jpg,dn_20210122,Cyanobacteria
27189,27190.jpg,hsn_20210120_4k,lightrods
27190,27191.jpg,dn_20210111,multiple<other
27197,27198.jpg,dn_20210114,Neoceratium tripos
27208,27209.jpg,dn_20210111,detritus
27219,27220.jpg,hsn_20201227,detritus
27224,27225.jpg,dn_20210111,Diatoma
27241,27242.jpg,dn_20210111,Ciliophora
27264,27265.jpg,dn_20210111,round cells
27268,27269.jpg,hsn_20201227,bubble
27272,27273.jpg,dn_20210122,Cyanobacteria
27289,27290.jpg,hsn_20210120_4k,detritus
27299,27300.jpg,dn_20210111,detritus
27314,27315.jpg,dn_20210111,detritus
27329,27330.jpg,dn_20210122,Cyanobacteria
27363,27364.jpg,dn_20210111,detritus
27366,27367.jpg,dn_20210111,round cells
27372,27373.jpg,hsn_20210120_4k,detritus
27376,27377.jpg,hsn_20210120_4k,dry
27377,27378.jpg,dn_20210122,detritus
27390,27391.jpg,hsn_20201227,detritus
27395,27396.jpg,dn_20210111,detritus
27396,27397.jpg,dn_20210111,detritus
27400,27401.jpg,dn_20210111,round cells
27404,27405.jpg,dn_20210111,round cells
27436,27437.jpg,dn_20210111,Steenstrupiella
27459,27460.jpg,dn_20210122,Cyanobacteria
27467,27468.jpg,dn_20210111,detritus
27472,27473.jpg,dn_20210122,Cyanobacteria
27474,27475.jpg,dn_20210122,Diatoma
27478,27479.jpg,dn_20210111,detritus
27483,27484.jpg,hsn_20201227,Neoceratium fusus
27499,27500.jpg,hsn_20201227,nauplii
27501,27502.jpg,dn_20210111,multiple<other
27520,27521.jpg,hsn_20210120_4k,detritus
27527,27528.jpg,hsn_20210120_4k,Diatoma
27545,27546.jpg,dn_20210114,detritus
27554,27555.jpg,dn_20210122,Cyanobacteria
27560,27561.jpg,hsn_20210120_4k,detritus
27563,27564.jpg,hsn_20201227,Undellidae
27567,27568.jpg,dn_20210122,detritus
27577,27578.jpg,dn_20210111,Cyanobacteria
27581,27582.jpg,dn_20210111,Chaetoceros
27597,27598.jpg,hsn_20201227,rods
27604,27605.jpg,dn_20210111,detritus
27616,27617.jpg,hsn_20201227,rods
27621,27622.jpg,hsn_20201227,detritus
27629,27630.jpg,dn_20210111,Acantharia
27630,27631.jpg,dn_20210122,puff
27635,27636.jpg,dn_20210122,multiple<other
27651,27652.jpg,dn_20210111,multiple<other
27671,27672.jpg,dn_20210111,round cells
27677,27678.jpg,dn_20210111,detritus
27684,27685.jpg,dn_20210111,detritus
27692,27693.jpg,dn_20210111,detritus
27701,27702.jpg,dn_20210122,Cyanobacteria
27705,27706.jpg,dn_20210114,detritus
27709,27710.jpg,dn_20210122,detritus
27727,27728.jpg,dn_20210122,detritus
27736,27737.jpg,dn_20210114,detritus
27739,27740.jpg,dn_20210111,detritus
27754,27755.jpg,dn_20210111,detritus
27764,27765.jpg,dn_20210122,transparent
27799,27800.jpg,hsn_20210120_4k,transparent
27814,27815.jpg,dn_20210122,rods
27819,27820.jpg,dn_20210122,Cyanobacteria
27835,27836.jpg,dn_20210122,Cyanobacteria
27866,27867.jpg,dn_20210114,detritus
27869,27870.jpg,dn_20210122,Cyanobacteria
27879,27880.jpg,hsn_20210120_4k,transparent
27889,27890.jpg,hsn_20210120_4k,detritus
27894,27895.jpg,dn_20210122,detritus
27903,27904.jpg,dn_20210122,Cyanobacteria
27916,27917.jpg,dn_20210111,detritus
27944,27945.jpg,hsn_20210120_4k,detritus
27967,27968.jpg,dn_20210122,nauplii
27982,27983.jpg,dn_20210122,detritus
27988,27989.jpg,dn_20210114,Neoceratium tripos
27993,27994.jpg,hsn_20210120_4k,dry
28003,28004.jpg,dn_20210111,lightrods
28005,28006.jpg,dn_20210111,detritus
28046,28047.jpg,dn_20210122,detritus
28047,28048.jpg,dn_20210111,detritus
28048,28049.jpg,dn_20210111,Cyanobacteria
28056,28057.jpg,dn_20210111,Steenstrupiella
28058,28059.jpg,hsn_20201227,lightrods
28060,28061.jpg,hsn_20210120_4k,detritus
28063,28064.jpg,hsn_20210120_4k,dry
28069,28070.jpg,dn_20210111,detritus
28098,28099.jpg,dn_20210122,detritus
28105,28106.jpg,dn_20210122,Gonyaulacales
28131,28132.jpg,dn_20210111,detritus
28146,28147.jpg,dn_20210111,Cyanobacteria
28155,28156.jpg,dn_20210111,detritus
28173,28174.jpg,dn_20210111,round cells
28185,28186.jpg,hsn_20210120_4k,Diatoma
28190,28191.jpg,hsn_20201227,detritus
28207,28208.jpg,hsn_20210120_4k,Diatoma
28210,28211.jpg,dn_20210111,Cyanobacteria
28219,28220.jpg,dn_20210122,Cyanobacteria
28229,28230.jpg,dn_20210122,multiple<other
28235,28236.jpg,hsn_20210120_4k,transparent
28252,28253.jpg,dn_20210122,detritus
28264,28265.jpg,hsn_20210120_4k,detritus
28270,28271.jpg,hsn_20201227,Undellidae
28272,28273.jpg,dn_20210122,detritus
28281,28282.jpg,hsn_20201227,Neoceratium fusus
28282,28283.jpg,dn_20210111,detritus
28296,28297.jpg,dn_20210111,Cyanobacteria
28305,28306.jpg,hsn_20210120_4k,detritus
28319,28320.jpg,hsn_20210120_4k,detritus
28332,28333.jpg,dn_20210114,detritus
28333,28334.jpg,dn_20210122,detritus
28344,28345.jpg,dn_20210122,detritus
28351,28352.jpg,dn_20210122,Cyanobacteria
28352,28353.jpg,dn_20210114,Steenstrupiella
28367,28368.jpg,dn_20210111,Eucampia
28375,28376.jpg,dn_20210122,Cyanobacteria
28380,28381.jpg,dn_20210114,part<Crustacea
28386,28387.jpg,dn_20210111,detritus
28397,28398.jpg,dn_20210114,detritus
28437,28438.jpg,dn_20210122,detritus
28464,28465.jpg,hsn_20201227,Neoceratium fusus
28467,28468.jpg,dn_20210114,detritus
28480,28481.jpg,dn_20210111,Protoperidinium
28491,28492.jpg,hsn_20201227,Neoceratium fusus
28505,28506.jpg,dn_20210111,round cells
28514,28515.jpg,dn_20210111,detritus
28517,28518.jpg,hsn_20201227,detritus
28521,28522.jpg,hsn_20201227,detritus
28522,28523.jpg,dn_20210122,Diatoma
28523,28524.jpg,hsn_20210120_4k,dry
28559,28560.jpg,dn_20210122,Diatoma
28560,28561.jpg,dn_20210111,Neoceratium pentagonum
28573,28574.jpg,hsn_20210120_4k,Cyanobacteria
28580,28581.jpg,dn_20210122,Cyanobacteria
28588,28589.jpg,hsn_20210120_4k,Diatoma
28595,28596.jpg,hsn_20210120_4k,detritus
28596,28597.jpg,dn_20210122,multiple<other
28604,28605.jpg,hsn_20201227,detritus
28619,28620.jpg,dn_20210122,detritus
28628,28629.jpg,dn_20210122,Diatoma
28656,28657.jpg,dn_20210114,detritus
28667,28668.jpg,dn_20210111,Diatoma
28668,28669.jpg,dn_20210114,detritus
28674,28675.jpg,dn_20210111,detritus
28678,28679.jpg,dn_20210111,detritus
28680,28681.jpg,dn_20210114,round cells
28681,28682.jpg,dn_20210122,Cyanobacteria
28698,28699.jpg,dn_20210111,artefact
28709,28710.jpg,dn_20210111,lightrods
28724,28725.jpg,dn_20210122,detritus
28741,28742.jpg,dn_20210122,Neoceratium pentagonum
28747,28748.jpg,dn_20210122,Cyanobacteria
28749,28750.jpg,hsn_20210120_4k,dry
28750,28751.jpg,dn_20210122,Diatoma
28770,28771.jpg,dn_20210122,detritus
28782,28783.jpg,dn_20210111,detritus
28786,28787.jpg,dn_20210111,detritus
28789,28790.jpg,dn_20210114,detritus
28793,28794.jpg,dn_20210111,Cyanobacteria
28799,28800.jpg,dn_20210122,Cyanobacteria
28871,28872.jpg,dn_20210122,Cyanobacteria
28872,28873.jpg,dn_20210114,detritus
28878,28879.jpg,hsn_20201227,part<Crustacea
28882,28883.jpg,dn_20210122,Hemiaulus
28906,28907.jpg,dn_20210114,Neoceratium tripos
28914,28915.jpg,dn_20210114,detritus
28943,28944.jpg,dn_20210122,detritus
28950,28951.jpg,dn_20210122,Cyanobacteria
28954,28955.jpg,dn_20210111,detritus
28959,28960.jpg,dn_20210114,Climacodium
28975,28976.jpg,dn_20210122,detritus
28976,28977.jpg,hsn_20210120_4k,part<Crustacea
28982,28983.jpg,dn_20210122,Cyanobacteria
28997,28998.jpg,dn_20210111,Cyanobacteria
29009,29010.jpg,dn_20210111,Cyanobacteria
29013,29014.jpg,hsn_20201227,detritus
29022,29023.jpg,hsn_20201227,Neoceratium fusus
29023,29024.jpg,dn_20210111,Amphibelone
29025,29026.jpg,dn_20210114,detritus
29032,29033.jpg,hsn_20201227,Neoceratium fusus
29037,29038.jpg,hsn_20201227,Calanoida
29043,29044.jpg,hsn_20201227,part<Crustacea
29097,29098.jpg,hsn_20201227,detritus
29102,29103.jpg,dn_20210111,detritus
29111,29112.jpg,dn_20210122,transparent
29115,29116.jpg,dn_20210111,Rhabdonella
29149,29150.jpg,dn_20210111,detritus
29237,29238.jpg,dn_20210114,detritus
29240,29241.jpg,dn_20210114,Neoceratium pentagonum
29248,29249.jpg,dn_20210114,detritus
29249,29250.jpg,dn_20210122,detritus
29252,29253.jpg,dn_20210114,round cells
29261,29262.jpg,dn_20210122,detritus
29289,29290.jpg,dn_20210111,detritus
29299,29300.jpg,hsn_20210120_4k,Diatoma
29303,29304.jpg,dn_20210122,detritus
29308,29309.jpg,dn_20210122,multiple<other
29314,29315.jpg,hsn_20201227,nauplii
29338,29339.jpg,dn_20210114,detritus
29339,29340.jpg,dn_20210122,detritus
29350,29351.jpg,dn_20210111,Cyanobacteria
29363,29364.jpg,dn_20210111,Cyanobacteria
29364,29365.jpg,dn_20210122,detritus
29374,29375.jpg,hsn_20210120_4k,detritus
29399,29400.jpg,dn_20210111,Cyanobacteria
29420,29421.jpg,dn_20210122,Cyanobacteria
29452,29453.jpg,hsn_20210120_4k,Diatoma
29468,29469.jpg,hsn_20201227,lightrods
29494,29495.jpg,dn_20210122,Diatoma
29501,29502.jpg,dn_20210111,round cells
29503,29504.jpg,hsn_20201227,detritus
29514,29515.jpg,dn_20210111,transparent
29557,29558.jpg,dn_20210111,artefact
29563,29564.jpg,hsn_20201227,detritus
29573,29574.jpg,hsn_20210120_4k,Diatoma
29581,29582.jpg,hsn_20210120_4k,transparent
29599,29600.jpg,dn_20210111,dry
29605,29606.jpg,hsn_20201227,Coscinodiscophycidae
29617,29618.jpg,dn_20210114,detritus
29627,29628.jpg,dn_20210122,round cells
29651,29652.jpg,dn_20210111,Cyanobacteria
29670,29671.jpg,hsn_20210120_4k,part<Crustacea
29675,29676.jpg,hsn_20210120_4k,detritus
29687,29688.jpg,dn_20210114,detritus
29692,29693.jpg,hsn_20210120_4k,Diatoma
29696,29697.jpg,dn_20210122,detritus
29699,29700.jpg,dn_20210111,Pyrocystaceae
29709,29710.jpg,dn_20210111,detritus
29724,29725.jpg,dn_20210111,Chaetoceros
29743,29744.jpg,dn_20210111,round cells
29777,29778.jpg,dn_20210111,multiple<other
29797,29798.jpg,dn_20210111,detritus
29815,29816.jpg,dn_20210114,detritus
29818,29819.jpg,dn_20210122,Cyanobacteria
29821,29822.jpg,dn_20210111,Cyanobacteria
29826,29827.jpg,dn_20210122,detritus
29830,29831.jpg,dn_20210114,detritus
29847,29848.jpg,hsn_20210120_4k,dry
29850,29851.jpg,dn_20210111,Salpingella
29855,29856.jpg,dn_20210111,Chaetoceros
29860,29861.jpg,dn_20210111,Cyanobacteria
29879,29880.jpg,dn_20210114,round cells
29887,29888.jpg,dn_20210111,detritus
29893,29894.jpg,hsn_20201227,detritus
29898,29899.jpg,dn_20210111,detritus
29910,29911.jpg,dn_20210122,round cells
29919,29920.jpg,hsn_20201227,Coscinodiscophycidae
29930,29931.jpg,dn_20210122,detritus
29931,29932.jpg,dn_20210122,Diatoma
29934,29935.jpg,hsn_20210120_4k,detritus
29935,29936.jpg,dn_20210111,Chaetoceros
29941,29942.jpg,dn_20210111,Cyanobacteria
29950,29951.jpg,dn_20210122,round cells
29954,29955.jpg,dn_20210122,Dadayiella
29958,29959.jpg,hsn_20210120_4k,Diatoma
29966,29967.jpg,dn_20210111,Cyanobacteria
29977,29978.jpg,dn_20210122,detritus
29988,29989.jpg,dn_20210114,Gonyaulacales
29989,29990.jpg,hsn_20210120_4k,dry
29990,29991.jpg,dn_20210114,detritus
29997,29998.jpg,dn_20210111,detritus
29998,29999.jpg,dn_20210122,detritus
30006,30007.jpg,hsn_20201227,multiple<other
30007,30008.jpg,dn_20210122,Cyanobacteria
30017,30018.jpg,dn_20210114,Diatoma
30022,30023.jpg,dn_20210122,Cyanobacteria
30025,30026.jpg,dn_20210122,Cyanobacteria
30046,30047.jpg,dn_20210122,detritus
30053,30054.jpg,dn_20210122,Cyanobacteria
30054,30055.jpg,dn_20210122,Cyanobacteria
30064,30065.jpg,hsn_20201227,Rhizosolenia
30066,30067.jpg,dn_20210122,Cyanobacteria
30069,30070.jpg,dn_20210114,detritus
30076,30077.jpg,dn_20210111,detritus
30083,30084.jpg,hsn_20210120_4k,Cyanobacteria
30089,30090.jpg,dn_20210122,Cyanobacteria
30107,30108.jpg,dn_20210111,detritus
30109,30110.jpg,hsn_20201227,detritus
30111,30112.jpg,dn_20210111,detritus
30119,30120.jpg,dn_20210111,detritus
30128,30129.jpg,hsn_20210120_4k,detritus
30143,30144.jpg,dn_20210114,multiple<other
30157,30158.jpg,dn_20210122,lightrods
30177,30178.jpg,dn_20210122,round cells
30180,30181.jpg,dn_20210111,Dictyochophyceae
30181,30182.jpg,hsn_20201227,Amphibelone
30191,30192.jpg,hsn_20201227,detritus
30196,30197.jpg,dn_20210114,artefact
30221,30222.jpg,dn_20210111,detritus
30222,30223.jpg,dn_20210114,detritus
30233,30234.jpg,dn_20210111,detritus
30258,30259.jpg,dn_20210122,Cyanobacteria
30262,30263.jpg,hsn_20210120_4k,Cyanobacteria
30268,30269.jpg,hsn_20201227,detritus
30269,30270.jpg,dn_20210111,Acantharia
30272,30273.jpg,hsn_20201227,Codonellidae
30281,30282.jpg,dn_20210111,detritus
30301,30302.jpg,hsn_20201227,detritus
30329,30330.jpg,hsn_20210120_4k,detritus
30350,30351.jpg,dn_20210122,detritus
30357,30358.jpg,dn_20210111,detritus
30373,30374.jpg,hsn_20201227,transparent
30424,30425.jpg,dn_20210122,Cyanobacteria
30432,30433.jpg,dn_20210114,multiple<other
30439,30440.jpg,dn_20210122,Cyanobacteria
30469,30470.jpg,hsn_20210120_4k,dry
30475,30476.jpg,dn_20210111,detritus
30487,30488.jpg,hsn_20210120_4k,detritus
30504,30505.jpg,hsn_20210120_4k,Diatoma
30525,30526.jpg,dn_20210111,round cells
30541,30542.jpg,dn_20210111,Salpingella
30571,30572.jpg,hsn_20210120_4k,Diatoma
30579,30580.jpg,hsn_20210120_4k,detritus
30588,30589.jpg,dn_20210111,detritus
30593,30594.jpg,dn_20210111,transparent
30598,30599.jpg,dn_20210122,Dinophyceae X
30609,30610.jpg,hsn_20201227,detritus
30624,30625.jpg,dn_20210111,Cyanobacteria
30627,30628.jpg,hsn_20210120_4k,dry
30633,30634.jpg,dn_20210114,round cells
30648,30649.jpg,dn_20210111,detritus
30654,30655.jpg,dn_20210111,detritus
30661,30662.jpg,dn_20210114,detritus
30666,30667.jpg,dn_20210114,Rhizaria
30668,30669.jpg,hsn_20210120_4k,detritus
30676,30677.jpg,hsn_20210120_4k,Cyanobacteria
30678,30679.jpg,dn_20210111,artefact
30699,30700.jpg,hsn_20210120_4k,dry
30702,30703.jpg,dn_20210111,multiple<other
30704,30705.jpg,dn_20210122,detritus
30705,30706.jpg,dn_20210111,detritus
30728,30729.jpg,dn_20210111,Cyanobacteria
30729,30730.jpg,dn_20210111,part<Crustacea
30738,30739.jpg,hsn_20210120_4k,detritus
30739,30740.jpg,dn_20210111,round cells
30747,30748.jpg,hsn_20201227,lightrods
30776,30777.jpg,dn_20210122,detritus
30778,30779.jpg,dn_20210111,detritus
30779,30780.jpg,dn_20210122,Cyanobacteria
30791,30792.jpg,dn_20210111,detritus
30808,30809.jpg,dn_20210122,Dinophyceae X
30809,30810.jpg,hsn_20201227,detritus
30815,30816.jpg,dn_20210111,part<Crustacea
30820,30821.jpg,dn_20210111,part<Crustacea
30824,30825.jpg,dn_20210111,detritus
30832,30833.jpg,dn_20210122,round cells
30854,30855.jpg,hsn_20210120_4k,detritus
30860,30861.jpg,dn_20210111,detritus
30868,30869.jpg,dn_20210111,Eucampia
30875,30876.jpg,dn_20210122,Cyanobacteria
30885,30886.jpg,dn_20210114,detritus
30930,30931.jpg,dn_20210122,Cyanobacteria
30945,30946.jpg,dn_20210122,detritus
30953,30954.jpg,dn_20210111,detritus
30963,30964.jpg,dn_20210111,transparent
30969,30970.jpg,dn_20210111,detritus
30984,30985.jpg,dn_20210111,Cyanobacteria
30985,30986.jpg,dn_20210111,detritus
31001,31002.jpg,hsn_20210120_4k,Diatoma
31011,31012.jpg,dn_20210111,multiple<other
31043,31044.jpg,dn_20210111,round cells
31047,31048.jpg,dn_20210111,part<Crustacea
